@relation InstanceResultListener

@attribute Key_Dataset {'LabelledTrain-weka.filters.unsupervised.attribute.Remove-R1-23,25-28,30-32,34-59,61-62,64,67,71-85,87-96,98-101,103-104,106,109,111,114,118,120,124-131,133-138,140-146,148-149,151-153,155-162,167-171,173-175,177-178,180-208,210-215,218-233,235-243,245-270,272-289,291-298,300-307,309-339,341-358,360-361,363-366,368-384,386-390,392-393,397-411,413-414,416-421,423-432,434-436-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F4-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.supervised.instance.SMOTE-C2-K3-P500.0-S1-weka.filters.unsupervised.instance.Randomize-S42'}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3}
@attribute Key_Scheme {weka.classifiers.functions.MultilayerPerceptron}
@attribute Key_Scheme_options {'-L 0.1 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 2','-L 0.05 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1','-L 0.05 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 2'}
@attribute Key_Scheme_version_ID {-5990607817048210779}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data
'LabelledTrain-weka.filters.unsupervised.attribute.Remove-R1-23,25-28,30-32,34-59,61-62,64,67,71-85,87-96,98-101,103-104,106,109,111,114,118,120,124-131,133-138,140-146,148-149,151-153,155-162,167-171,173-175,177-178,180-208,210-215,218-233,235-243,245-270,272-289,291-298,300-307,309-339,341-358,360-361,363-366,368-384,386-390,392-393,397-411,413-414,416-421,423-432,434-436-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F4-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.supervised.instance.SMOTE-C2-K3-P500.0-S1-weka.filters.unsupervised.instance.Randomize-S42',6,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.05 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170329.1622,22960,11481,7452,4029,0,64.907238,35.092762,0,0.298597,0.433864,0.467175,86.773565,93.435301,11480.931641,10338.937462,1141.994179,0.999994,0.900526,0.099468,1715.278745,0.149402,171528.835674,0.536912,3091,0.23812,1363,0.76188,4361,0.463088,2666,0.693983,0.536912,0.605426,0.306589,0.693498,0.729344,0.649072,0.350281,0.649719,0.350928,0.6574,0.649072,0.644612,0.306589,0.693498,0.67948,0.644725,0.649072,29.563,0.026,29.562189,0.0312,29562.1895,31.2002,27654,11875252,5940609,100,100,?
'LabelledTrain-weka.filters.unsupervised.attribute.Remove-R1-23,25-28,30-32,34-59,61-62,64,67,71-85,87-96,98-101,103-104,106,109,111,114,118,120,124-131,133-138,140-146,148-149,151-153,155-162,167-171,173-175,177-178,180-208,210-215,218-233,235-243,245-270,272-289,291-298,300-307,309-339,341-358,360-361,363-366,368-384,386-390,392-393,397-411,413-414,416-421,423-432,434-436-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F4-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.supervised.instance.SMOTE-C2-K3-P500.0-S1-weka.filters.unsupervised.instance.Randomize-S42',6,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.05 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170329.1622,22961,11480,7377,4103,0,64.259582,35.740418,0,0.286165,0.435453,0.468485,87.091198,93.69737,11479.935672,10380.116839,1099.818833,0.999994,0.904191,0.095803,1731.535747,0.150831,173154.57552,0.398193,2292,0.111635,639,0.888365,5085,0.601807,3464,0.781986,0.398193,0.527685,0.328592,0.690202,0.729245,0.642596,0.356038,0.643962,0.357404,0.688657,0.642596,0.619852,0.328592,0.690202,0.675343,0.62011,0.642596,29.603,0.026,29.57779,0.0312,29577.7896,31.2002,27654,11875769,5940092,100,100,?
'LabelledTrain-weka.filters.unsupervised.attribute.Remove-R1-23,25-28,30-32,34-59,61-62,64,67,71-85,87-96,98-101,103-104,106,109,111,114,118,120,124-131,133-138,140-146,148-149,151-153,155-162,167-171,173-175,177-178,180-208,210-215,218-233,235-243,245-270,272-289,291-298,300-307,309-339,341-358,360-361,363-366,368-384,386-390,392-393,397-411,413-414,416-421,423-432,434-436-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F4-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.supervised.instance.SMOTE-C2-K3-P500.0-S1-weka.filters.unsupervised.instance.Randomize-S42',6,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.05 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170329.1623,22961,11480,7407,4073,0,64.520906,35.479094,0,0.291262,0.437487,0.467119,87.498007,93.424254,11479.935672,10325.885491,1154.050181,0.999994,0.899467,0.100527,1652.452642,0.143942,165246.219294,0.431723,2485,0.140112,802,0.859888,4922,0.568277,3271,0.756009,0.431723,0.549596,0.322548,0.68447,0.722723,0.645209,0.353597,0.646403,0.354791,0.678599,0.645209,0.628247,0.322548,0.68447,0.67166,0.628466,0.645209,29.968,0.026,29.780591,0.0312,29780.5909,31.2002,27654,11875769,5940092,100,100,?
'LabelledTrain-weka.filters.unsupervised.attribute.Remove-R1-23,25-28,30-32,34-59,61-62,64,67,71-85,87-96,98-101,103-104,106,109,111,114,118,120,124-131,133-138,140-146,148-149,151-153,155-162,167-171,173-175,177-178,180-208,210-215,218-233,235-243,245-270,272-289,291-298,300-307,309-339,341-358,360-361,363-366,368-384,386-390,392-393,397-411,413-414,416-421,423-432,434-436-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F4-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.supervised.instance.SMOTE-C2-K3-P500.0-S1-weka.filters.unsupervised.instance.Randomize-S42',7,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.05 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170329.1623,22960,11481,7457,4024,0,64.950788,35.049212,0,0.299834,0.433228,0.465915,86.646364,93.183395,11480.931641,10289.375297,1191.556344,0.999994,0.896209,0.103785,1775.989801,0.154689,177599.975328,0.446413,2570,0.146226,837,0.853774,4887,0.553587,3187,0.754329,0.446413,0.56089,0.328556,0.689054,0.7286,0.649508,0.349321,0.650679,0.350492,0.680017,0.649508,0.634415,0.328556,0.689054,0.675423,0.634627,0.649508,29.663,0.026,29.64019,0.0312,29640.19,31.2002,27654,11875252,5940609,100,100,?
'LabelledTrain-weka.filters.unsupervised.attribute.Remove-R1-23,25-28,30-32,34-59,61-62,64,67,71-85,87-96,98-101,103-104,106,109,111,114,118,120,124-131,133-138,140-146,148-149,151-153,155-162,167-171,173-175,177-178,180-208,210-215,218-233,235-243,245-270,272-289,291-298,300-307,309-339,341-358,360-361,363-366,368-384,386-390,392-393,397-411,413-414,416-421,423-432,434-436-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F4-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.supervised.instance.SMOTE-C2-K3-P500.0-S1-weka.filters.unsupervised.instance.Randomize-S42',7,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.05 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170329.1624,22961,11480,7255,4225,0,63.196864,36.803136,0,0.265073,0.440181,0.471088,88.036966,94.217898,11479.935672,10458.873319,1021.062354,0.999994,0.911052,0.088943,1593.09485,0.138771,159310.405768,0.355281,2045,0.089797,514,0.910203,5210,0.644719,3711,0.79914,0.355281,0.491882,0.318938,0.684808,0.721527,0.631969,0.366485,0.633515,0.368031,0.691878,0.631969,0.601388,0.318938,0.684808,0.671375,0.601694,0.631969,29.789,0.026,29.749391,0.0156,29749.3907,15.6001,27654,11875769,5940092,100,100,?
'LabelledTrain-weka.filters.unsupervised.attribute.Remove-R1-23,25-28,30-32,34-59,61-62,64,67,71-85,87-96,98-101,103-104,106,109,111,114,118,120,124-131,133-138,140-146,148-149,151-153,155-162,167-171,173-175,177-178,180-208,210-215,218-233,235-243,245-270,272-289,291-298,300-307,309-339,341-358,360-361,363-366,368-384,386-390,392-393,397-411,413-414,416-421,423-432,434-436-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F4-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.supervised.instance.SMOTE-C2-K3-P500.0-S1-weka.filters.unsupervised.instance.Randomize-S42',7,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.05 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170329.1624,22961,11480,7399,4081,0,64.45122,35.54878,0,0.289927,0.440794,0.465986,88.1595,93.197643,11479.935672,10278.849634,1201.086038,0.999994,0.89537,0.104624,1562.127108,0.136074,156213.61365,0.416609,2398,0.12631,723,0.87369,5001,0.583391,3358,0.768343,0.416609,0.540273,0.326235,0.695448,0.731366,0.644512,0.354214,0.645786,0.355488,0.683547,0.644512,0.625008,0.326235,0.695448,0.68222,0.625245,0.644512,29.765,0.027,29.749391,0.0312,29749.3907,31.2002,27654,11875769,5940092,100,100,?
'LabelledTrain-weka.filters.unsupervised.attribute.Remove-R1-23,25-28,30-32,34-59,61-62,64,67,71-85,87-96,98-101,103-104,106,109,111,114,118,120,124-131,133-138,140-146,148-149,151-153,155-162,167-171,173-175,177-178,180-208,210-215,218-233,235-243,245-270,272-289,291-298,300-307,309-339,341-358,360-361,363-366,368-384,386-390,392-393,397-411,413-414,416-421,423-432,434-436-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F4-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.supervised.instance.SMOTE-C2-K3-P500.0-S1-weka.filters.unsupervised.instance.Randomize-S42',8,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.05 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170329.1625,22960,11481,7335,4146,0,63.888163,36.111837,0,0.278839,0.43723,0.467895,87.446724,93.579407,11480.931641,10352.516738,1128.414903,0.999994,0.901709,0.098285,1675.640406,0.145949,167564.979589,0.379712,2186,0.100454,575,0.899546,5149,0.620288,3571,0.791742,0.379712,0.513266,0.326709,0.69018,0.729081,0.638882,0.359624,0.640376,0.361118,0.691401,0.638882,0.612826,0.326709,0.69018,0.677788,0.613113,0.638882,29.688,0.026,29.68699,0.0312,29686.9903,31.2002,27654,11875252,5940609,100,100,?
'LabelledTrain-weka.filters.unsupervised.attribute.Remove-R1-23,25-28,30-32,34-59,61-62,64,67,71-85,87-96,98-101,103-104,106,109,111,114,118,120,124-131,133-138,140-146,148-149,151-153,155-162,167-171,173-175,177-178,180-208,210-215,218-233,235-243,245-270,272-289,291-298,300-307,309-339,341-358,360-361,363-366,368-384,386-390,392-393,397-411,413-414,416-421,423-432,434-436-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F4-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.supervised.instance.SMOTE-C2-K3-P500.0-S1-weka.filters.unsupervised.instance.Randomize-S42',8,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.05 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170329.1625,22961,11480,7477,4003,0,65.130662,34.869338,0,0.303293,0.431404,0.46552,86.281515,93.104439,11479.935672,10277.986993,1201.948679,0.999994,0.895295,0.104699,1817.391914,0.158309,181740.241869,0.476372,2742,0.172781,989,0.827219,4735,0.523628,3014,0.734924,0.476372,0.578054,0.324089,0.689694,0.726549,0.651307,0.347715,0.652285,0.348693,0.673158,0.651307,0.640297,0.324089,0.689694,0.674352,0.640471,0.651307,29.644,0.026,29.64019,0.0312,29640.19,31.2002,27654,11875769,5940092,100,100,?
'LabelledTrain-weka.filters.unsupervised.attribute.Remove-R1-23,25-28,30-32,34-59,61-62,64,67,71-85,87-96,98-101,103-104,106,109,111,114,118,120,124-131,133-138,140-146,148-149,151-153,155-162,167-171,173-175,177-178,180-208,210-215,218-233,235-243,245-270,272-289,291-298,300-307,309-339,341-358,360-361,363-366,368-384,386-390,392-393,397-411,413-414,416-421,423-432,434-436-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F4-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.supervised.instance.SMOTE-C2-K3-P500.0-S1-weka.filters.unsupervised.instance.Randomize-S42',8,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.05 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170329.1626,22961,11480,7431,4049,0,64.729965,35.270035,0,0.295324,0.433823,0.466345,86.76538,93.269449,11479.935672,10307.356721,1172.578951,0.999994,0.897853,0.102141,1755.426303,0.152912,175543.644956,0.462821,2664,0.167191,957,0.832809,4767,0.537179,3092,0.735708,0.462821,0.568199,0.318099,0.692461,0.727381,0.6473,0.351669,0.648331,0.3527,0.671317,0.6473,0.634866,0.318099,0.692461,0.679564,0.635053,0.6473,29.669,0.027,29.67139,0.0312,29671.3902,31.2002,27654,11875769,5940092,100,100,?
'LabelledTrain-weka.filters.unsupervised.attribute.Remove-R1-23,25-28,30-32,34-59,61-62,64,67,71-85,87-96,98-101,103-104,106,109,111,114,118,120,124-131,133-138,140-146,148-149,151-153,155-162,167-171,173-175,177-178,180-208,210-215,218-233,235-243,245-270,272-289,291-298,300-307,309-339,341-358,360-361,363-366,368-384,386-390,392-393,397-411,413-414,416-421,423-432,434-436-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F4-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.supervised.instance.SMOTE-C2-K3-P500.0-S1-weka.filters.unsupervised.instance.Randomize-S42',9,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.05 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170329.1626,22960,11481,7507,3974,0,65.38629,34.61371,0,0.308337,0.432356,0.466009,86.471805,93.202228,11480.931641,10303.542134,1177.389507,0.999994,0.897443,0.102551,1787.770489,0.155716,178778.050703,0.500261,2880,0.191649,1097,0.808351,4627,0.499739,2877,0.724164,0.500261,0.59174,0.324292,0.687654,0.726287,0.653863,0.345252,0.654748,0.346137,0.670539,0.653863,0.645503,0.324292,0.687654,0.672265,0.645658,0.653863,29.649,0.026,29.62459,0.0312,29624.5899,31.2002,27654,11875252,5940609,100,100,?
'LabelledTrain-weka.filters.unsupervised.attribute.Remove-R1-23,25-28,30-32,34-59,61-62,64,67,71-85,87-96,98-101,103-104,106,109,111,114,118,120,124-131,133-138,140-146,148-149,151-153,155-162,167-171,173-175,177-178,180-208,210-215,218-233,235-243,245-270,272-289,291-298,300-307,309-339,341-358,360-361,363-366,368-384,386-390,392-393,397-411,413-414,416-421,423-432,434-436-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F4-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.supervised.instance.SMOTE-C2-K3-P500.0-S1-weka.filters.unsupervised.instance.Randomize-S42',9,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.05 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170329.1627,22961,11480,7413,4067,0,64.573171,35.426829,0,0.291863,0.431747,0.468603,86.350155,93.720875,11479.935672,10393.244947,1086.690725,0.999994,0.905335,0.094659,1786.49281,0.155618,178650.313615,0.544475,3134,0.252446,1445,0.747554,4279,0.455525,2622,0.684429,0.544475,0.606483,0.298192,0.689137,0.727995,0.645732,0.353702,0.646298,0.354268,0.652332,0.645732,0.642073,0.298192,0.689137,0.676902,0.642172,0.645732,29.584,0.027,29.562189,0.0312,29562.1895,31.2002,27654,11875769,5940092,100,100,?
'LabelledTrain-weka.filters.unsupervised.attribute.Remove-R1-23,25-28,30-32,34-59,61-62,64,67,71-85,87-96,98-101,103-104,106,109,111,114,118,120,124-131,133-138,140-146,148-149,151-153,155-162,167-171,173-175,177-178,180-208,210-215,218-233,235-243,245-270,272-289,291-298,300-307,309-339,341-358,360-361,363-366,368-384,386-390,392-393,397-411,413-414,416-421,423-432,434-436-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F4-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.supervised.instance.SMOTE-C2-K3-P500.0-S1-weka.filters.unsupervised.instance.Randomize-S42',9,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.05 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170329.1627,22961,11480,7471,4009,0,65.078397,34.921603,0,0.302033,0.431512,0.46788,86.303053,93.576329,11479.935672,10369.828744,1110.106928,0.999994,0.903295,0.096699,1781.504202,0.155183,178151.449893,0.531272,3058,0.229036,1311,0.770964,4413,0.468728,2698,0.699931,0.531272,0.604049,0.311243,0.689607,0.726607,0.650784,0.348548,0.651452,0.349216,0.66037,0.650784,0.645734,0.311243,0.689607,0.676595,0.64585,0.650784,29.676,0.026,29.65579,0.0312,29655.7901,31.2002,27654,11875769,5940092,100,100,?
'LabelledTrain-weka.filters.unsupervised.attribute.Remove-R1-23,25-28,30-32,34-59,61-62,64,67,71-85,87-96,98-101,103-104,106,109,111,114,118,120,124-131,133-138,140-146,148-149,151-153,155-162,167-171,173-175,177-178,180-208,210-215,218-233,235-243,245-270,272-289,291-298,300-307,309-339,341-358,360-361,363-366,368-384,386-390,392-393,397-411,413-414,416-421,423-432,434-436-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F4-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.supervised.instance.SMOTE-C2-K3-P500.0-S1-weka.filters.unsupervised.instance.Randomize-S42',10,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.05 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170329.1628,22960,11481,7460,4021,0,64.976918,35.023082,0,0.300302,0.435756,0.465997,87.151974,93.199817,11480.931641,10294.010244,1186.921397,0.999994,0.896613,0.103381,1707.974725,0.148765,170798.429596,0.460135,2649,0.159504,913,0.840496,4811,0.539865,3108,0.743683,0.460135,0.568516,0.324938,0.6897,0.726453,0.649769,0.349138,0.650862,0.350231,0.6758,0.649769,0.636696,0.324938,0.6897,0.677013,0.636893,0.649769,29.588,0.026,29.562189,0.0312,29562.1895,31.2002,27654,11875252,5940609,100,100,?
'LabelledTrain-weka.filters.unsupervised.attribute.Remove-R1-23,25-28,30-32,34-59,61-62,64,67,71-85,87-96,98-101,103-104,106,109,111,114,118,120,124-131,133-138,140-146,148-149,151-153,155-162,167-171,173-175,177-178,180-208,210-215,218-233,235-243,245-270,272-289,291-298,300-307,309-339,341-358,360-361,363-366,368-384,386-390,392-393,397-411,413-414,416-421,423-432,434-436-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F4-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.supervised.instance.SMOTE-C2-K3-P500.0-S1-weka.filters.unsupervised.instance.Randomize-S42',10,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.05 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170329.1628,22961,11480,7433,4047,0,64.747387,35.252613,0,0.295675,0.433448,0.465994,86.690281,93.19918,11479.935672,10295.812309,1184.123363,0.999994,0.896848,0.103147,1755.808634,0.152945,175581.878233,0.462474,2662,0.166492,953,0.833508,4771,0.537526,3094,0.736376,0.462474,0.568136,0.318619,0.691108,0.725696,0.647474,0.351492,0.648508,0.352526,0.671675,0.647474,0.634974,0.318619,0.691108,0.676891,0.635161,0.647474,29.57,0.026,29.546589,0.0312,29546.5894,31.2002,27654,11875769,5940092,100,100,?
'LabelledTrain-weka.filters.unsupervised.attribute.Remove-R1-23,25-28,30-32,34-59,61-62,64,67,71-85,87-96,98-101,103-104,106,109,111,114,118,120,124-131,133-138,140-146,148-149,151-153,155-162,167-171,173-175,177-178,180-208,210-215,218-233,235-243,245-270,272-289,291-298,300-307,309-339,341-358,360-361,363-366,368-384,386-390,392-393,397-411,413-414,416-421,423-432,434-436-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F4-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.supervised.instance.SMOTE-C2-K3-P500.0-S1-weka.filters.unsupervised.instance.Randomize-S42',10,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.05 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170329.1629,22961,11480,7462,4018,0,65,35,0,0.300592,0.432431,0.467039,86.486798,93.408203,11479.935672,10333.344275,1146.591397,0.999994,0.900117,0.099877,1770.668318,0.154239,177067.855216,0.498263,2868,0.197414,1130,0.802586,4594,0.501737,2888,0.717359,0.498263,0.588066,0.315738,0.686854,0.726134,0.65,0.349152,0.650848,0.35,0.665827,0.65,0.641755,0.315738,0.686854,0.672775,0.641905,0.65,29.799,0.026,29.749391,0.0312,29749.3907,31.2002,27654,11875769,5940092,100,100,?
'LabelledTrain-weka.filters.unsupervised.attribute.Remove-R1-23,25-28,30-32,34-59,61-62,64,67,71-85,87-96,98-101,103-104,106,109,111,114,118,120,124-131,133-138,140-146,148-149,151-153,155-162,167-171,173-175,177-178,180-208,210-215,218-233,235-243,245-270,272-289,291-298,300-307,309-339,341-358,360-361,363-366,368-384,386-390,392-393,397-411,413-414,416-421,423-432,434-436-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F4-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.supervised.instance.SMOTE-C2-K3-P500.0-S1-weka.filters.unsupervised.instance.Randomize-S42',1,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.05 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 2',-5990607817048210779,20170329.163,22960,11481,8001,3480,0,69.689051,30.310949,0,0.394315,0.394831,0.443729,78.966869,88.746262,11480.931641,9527.601368,1953.330273,0.999994,0.829858,0.170136,2740.168575,0.23867,274018.393023,0.543339,3128,0.148672,851,0.851328,4873,0.456661,2629,0.786127,0.543339,0.642564,0.41467,0.759224,0.787529,0.696891,0.302224,0.697776,0.303109,0.71804,0.696891,0.689587,0.41467,0.759224,0.743587,0.689723,0.696891,47.288,0.035,46.7847,0.0312,46784.6999,31.2002,30124,11875252,5940609,99.93903,99.085446,?
'LabelledTrain-weka.filters.unsupervised.attribute.Remove-R1-23,25-28,30-32,34-59,61-62,64,67,71-85,87-96,98-101,103-104,106,109,111,114,118,120,124-131,133-138,140-146,148-149,151-153,155-162,167-171,173-175,177-178,180-208,210-215,218-233,235-243,245-270,272-289,291-298,300-307,309-339,341-358,360-361,363-366,368-384,386-390,392-393,397-411,413-414,416-421,423-432,434-436-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F4-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.supervised.instance.SMOTE-C2-K3-P500.0-S1-weka.filters.unsupervised.instance.Randomize-S42',1,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.05 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 2',-5990607817048210779,20170329.163,22961,11480,7968,3512,0,69.407666,30.592334,0,0.388755,0.398027,0.447535,79.606101,89.507358,11479.935672,9663.983987,1815.951685,0.999994,0.84181,0.158184,2668.783482,0.232472,266879.890703,0.517373,2978,0.128232,734,0.871768,4990,0.482627,2778,0.802263,0.517373,0.629066,0.415967,0.754474,0.780529,0.694077,0.304935,0.695065,0.305923,0.722544,0.694077,0.684228,0.415967,0.754474,0.741305,0.684382,0.694077,47.078,0.033,47.049902,0.0312,47049.9016,31.2002,30124,11875769,5940092,99.991289,99.560105,?
'LabelledTrain-weka.filters.unsupervised.attribute.Remove-R1-23,25-28,30-32,34-59,61-62,64,67,71-85,87-96,98-101,103-104,106,109,111,114,118,120,124-131,133-138,140-146,148-149,151-153,155-162,167-171,173-175,177-178,180-208,210-215,218-233,235-243,245-270,272-289,291-298,300-307,309-339,341-358,360-361,363-366,368-384,386-390,392-393,397-411,413-414,416-421,423-432,434-436-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F4-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.supervised.instance.SMOTE-C2-K3-P500.0-S1-weka.filters.unsupervised.instance.Randomize-S42',1,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.05 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 2',-5990607817048210779,20170329.1631,22961,11480,7950,3530,0,69.250871,30.749129,0,0.385578,0.396836,0.44652,79.367752,89.304356,11479.935672,9641.433346,1838.502327,0.999994,0.839846,0.160148,2692.352226,0.234525,269236.77874,0.528839,3044,0.142907,818,0.857093,4906,0.471161,2712,0.788193,0.528839,0.63298,0.408409,0.751115,0.775892,0.692509,0.306576,0.693424,0.307491,0.716298,0.692509,0.684058,0.408409,0.751115,0.734235,0.684201,0.692509,46.446,0.034,46.394697,0.0312,46394.6974,31.2002,30124,11875769,5940092,99.930314,99.272648,?
